route_id;service_id;trip_id;trip_headsign;direction_id;block_id;shape_id
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122221-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122222-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122223-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164084;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122224-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122225-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122226-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122227-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164098;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122228-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122229-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164087;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122230-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122231-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122232-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122233-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164084;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122234-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122235-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122236-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122237-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164098;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122238-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122239-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164087;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122240-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122241-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122242-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122243-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164084;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122244-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122245-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122246-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122247-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164098;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122248-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122249-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164087;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122250-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122251-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122252-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122253-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164084;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122254-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122255-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122256-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122257-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164098;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122258-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122259-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164087;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122260-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122261-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122262-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122263-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164084;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122264-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122265-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122266-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122267-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164098;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122268-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122269-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164087;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122270-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122271-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122272-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164088;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122273-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122274-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164097;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122275-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122276-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122277-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122278-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164090;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122279-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164089;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122280-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122281-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122282-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122283-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122284-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164095;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122285-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164091;A0002
A-98;HIV23_JANV-HMercFEV-Mercredi-23;1122286-HIV23_JANV-HMercFEV-Mercredi-23;MA - WOIPPY  ST-ELOY;1;164096;A0002
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122288-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122289-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122290-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122291-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122292-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122293-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122294-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164079;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122295-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122296-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122297-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122298-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122299-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122300-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122301-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122302-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122303-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164079;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122304-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122305-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122306-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122307-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122308-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122309-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122310-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122311-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122312-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122313-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122314-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122315-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122316-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122317-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122318-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122319-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122320-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122321-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122322-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122323-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122324-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122325-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122326-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122327-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122328-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122329-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122330-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122331-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122332-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122333-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122334-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122335-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122336-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122337-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122338-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122339-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122340-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122341-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122342-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122343-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122344-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122345-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122346-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122347-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122348-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122349-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122350-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122351-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122352-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122353-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122354-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122355-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122356-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122357-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122358-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122359-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164085;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122360-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122361-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122362-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122363-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122364-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164076;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122365-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122366-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122367-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164092;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122368-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122369-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164086;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122370-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122371-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122372-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122373-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164093;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122374-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122375-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164080;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122376-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122377-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122378-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122379-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122380-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164075;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122381-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164094;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122382-HIV23_JANV-HMercFEV-Mercredi-23;MB - HOPITAL MERCY;0;164072;B0018
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122385-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164076;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122386-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164092;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122387-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164094;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122388-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164079;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122389-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164080;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122390-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164076;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122391-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164075;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122392-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164093;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122394-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164092;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122395-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164085;B0019
B-194;HIV23_JANV-HMercFEV-Mercredi-23;1122396-HIV23_JANV-HMercFEV-Mercredi-23;MB - UNIVERSITE SAULCY;1;164094;B0019
