shape_id;shape_pt_lat;shape_pt_lon;shape_pt_sequence
50077;49.110789;6.171108;190002
50077;49.110789;6.171108;200001
50077;49.110090;6.176000;200002
50077;49.110090;6.176000;210001
50077;49.108318;6.180437;210002
50077;49.108318;6.180437;220001
50077;49.106523;6.179279;220002
50077;49.106523;6.179279;230001
50077;49.104250;6.179548;230002
50077;49.104250;6.179548;240001
50077;49.102558;6.179825;240002
50077;49.102558;6.179825;250001
50077;49.099576;6.180356;250002
50077;49.099576;6.180356;260001
50077;49.095555;6.180705;260002
50077;49.095555;6.180705;270001
50077;49.092494;6.181268;270002
50077;49.092494;6.181268;280001
50077;49.091320;6.181540;280002
50077;49.091320;6.181540;290001
50077;49.085047;6.182645;290002
50077;49.085047;6.182645;300001
50077;49.081550;6.185229;300002
50077;49.081550;6.185229;310001
50077;49.080609;6.186506;310002
50077;49.080609;6.186506;320001
50077;49.078680;6.189760;320002
50077;49.078680;6.189760;330001
50077;49.077030;6.194050;330002
50077;49.077030;6.194050;340001
50077;49.075410;6.195379;340002
50077;49.075410;6.195379;350001
50077;49.076140;6.192630;350002
50077;49.076140;6.192630;360001
50077;49.077294;6.189373;360002
50077;49.077294;6.189373;370001
50077;49.075712;6.186836;370002
50077;49.075712;6.186836;380001
50077;49.074087;6.190827;380002
50077;49.074087;6.190827;390001
50077;49.071569;6.193588;390002
50078;49.072249;6.193072;10001
50078;49.074131;6.190759;10002
50078;49.074131;6.190759;20001
50078;49.075849;6.187141;20002
50078;49.075849;6.187141;30001
50078;49.075620;6.189540;30002
50078;49.075620;6.189540;40001
50078;49.076040;6.192849;40002
50078;49.076040;6.192849;50001
50078;49.075206;6.194991;50002
50078;49.075206;6.194991;60001
50078;49.077240;6.193779;60002
50078;49.077240;6.193779;70001
50078;49.078720;6.189810;70002
50078;49.078720;6.189810;80001
50078;49.080330;6.187050;80002
50078;49.080330;6.187050;90001
50078;49.082390;6.184219;90002
50078;49.082390;6.184219;100001
50078;49.085410;6.182650;100002
50078;49.085410;6.182650;110001
50078;49.090622;6.181629;110002
50078;49.090622;6.181629;120001
50078;49.092605;6.181247;120002
50078;49.092605;6.181247;130001
50078;49.095763;6.180679;130002
50078;49.095763;6.180679;140001
50078;49.099271;6.180423;140002
50078;49.099271;6.180423;150001
50078;49.102273;6.179863;150002
50078;49.102273;6.179863;160001
50078;49.104134;6.179665;160002
50078;49.104134;6.179665;170001
50078;49.106263;6.179429;170002
50078;49.106263;6.179429;180001
50078;49.108401;6.180385;180002
50078;49.108401;6.180385;190001
50078;49.110333;6.175233;190002
50078;49.110333;6.175233;200001
50078;49.110789;6.171108;200002
50078;49.110789;6.171108;210001
50078;49.115245;6.173645;210002
50078;49.115245;6.173645;220001
50078;49.121440;6.167969;220002
50078;49.121440;6.167969;230001
50078;49.124674;6.164548;230002
50079;49.072249;6.193072;10001
50079;49.074131;6.190759;10002
50079;49.074131;6.190759;20001
50079;49.075849;6.187141;20002
50079;49.075849;6.187141;30001
50079;49.075620;6.189540;30002
50079;49.075620;6.189540;40001
50079;49.076040;6.192849;40002
50079;49.076040;6.192849;50001
50079;49.075206;6.194991;50002
50079;49.075206;6.194991;60001
50079;49.077240;6.193779;60002
50079;49.077240;6.193779;70001
50079;49.078720;6.189810;70002
50079;49.078720;6.189810;80001
50079;49.080330;6.187050;80002
50079;49.080330;6.187050;90001
50079;49.082390;6.184219;90002
50079;49.082390;6.184219;100001
50079;49.085410;6.182650;100002
50079;49.085410;6.182650;110001
50079;49.090622;6.181629;110002
50079;49.090622;6.181629;120001
50079;49.092605;6.181247;120002
50079;49.092605;6.181247;130001
50079;49.095763;6.180679;130002
50079;49.095763;6.180679;140001
50079;49.099271;6.180423;140002
50079;49.099271;6.180423;150001
50079;49.102273;6.179863;150002
50079;49.102273;6.179863;160001
50079;49.104134;6.179665;160002
50079;49.104134;6.179665;170001
50079;49.106263;6.179429;170002
50079;49.106263;6.179429;180001
50079;49.108401;6.180385;180002
50079;49.108401;6.180385;190001
50079;49.110333;6.175233;190002
50079;49.110333;6.175233;200001
50079;49.110789;6.171108;200002
50079;49.110789;6.171108;210001
50079;49.115245;6.173645;210002
50079;49.115245;6.173645;220001
50079;49.121440;6.167969;220002
50079;49.121440;6.167969;230001
50079;49.124674;6.164548;230002
50079;49.124674;6.164548;240001
50079;49.125883;6.159390;240002
50079;49.125883;6.159390;250001
50079;49.121714;6.151256;250002
50079;49.121714;6.151256;260001
50079;49.120940;6.148440;260002
50079;49.120940;6.148440;270001
50079;49.119567;6.144533;270002
50079;49.119567;6.144533;280001
50079;49.116590;6.141350;280002
50079;49.116590;6.141350;290001
50079;49.113966;6.138610;290002
50079;49.113966;6.138610;300001
50079;49.112725;6.135222;300002
50079;49.112725;6.135222;310001
50079;49.110796;6.129704;310002
50079;49.110796;6.129704;320001
50079;49.109378;6.125309;320002
50079;49.109378;6.125309;330001
50079;49.108430;6.120870;330002
50079;49.108430;6.120870;340001
50079;49.107597;6.116957;340002
50079;49.107597;6.116957;350001
50079;49.106477;6.111286;350002
50079;49.106477;6.111286;360001
50079;49.107761;6.105710;360002
50079;49.107761;6.105710;370001
50079;49.109900;6.099858;370002
50079;49.109900;6.099858;380001
50079;49.111049;6.096904;380002
50079;49.111049;6.096904;390001
50079;49.110280;6.091201;390002
50080;49.110280;6.091201;10001
50080;49.110841;6.097291;10002
50080;49.110841;6.097291;20001
50080;49.109991;6.099552;20002
50080;49.109991;6.099552;30001
50080;49.108046;6.104965;30002
50080;49.108046;6.104965;40001
50080;49.106440;6.111200;40002
50080;49.106440;6.111200;50001
50080;49.107419;6.116081;50002
50080;49.107419;6.116081;60001
50080;49.108550;6.121820;60002
50080;49.108550;6.121820;70001
50080;49.109541;6.125934;70002
50080;49.109541;6.125934;80001
50080;49.111108;6.130608;80002
50080;49.111108;6.130608;90001
50080;49.112409;6.134323;90002
50080;49.112409;6.134323;100001
50080;49.114136;6.139048;100002
50080;49.114136;6.139048;110001
50080;49.116462;6.141333;110002
50080;49.116462;6.141333;120001
50080;49.119032;6.144237;120002
50080;49.119032;6.144237;130001
50080;49.120700;6.148530;130002
50080;49.120700;6.148530;140001
50080;49.121573;6.150804;140002
50080;49.121573;6.150804;150001
50080;49.126208;6.159407;150002
50080;49.126208;6.159407;160001
50080;49.123970;6.165111;160002
50080;49.123970;6.165111;170001
50080;49.121399;6.168131;170002
50080;49.121399;6.168131;180001
50080;49.115614;6.173439;180002
50080;49.115614;6.173439;190001
50080;49.110789;6.171108;190002
50080;49.110789;6.171108;200001
50080;49.110090;6.176000;200002
50080;49.110090;6.176000;210001
50080;49.108318;6.180437;210002
50080;49.108318;6.180437;220001
50080;49.106523;6.179279;220002
50080;49.106523;6.179279;230001
50080;49.104250;6.179548;230002
50080;49.104250;6.179548;240001
50080;49.102558;6.179825;240002
50080;49.102558;6.179825;250001
50080;49.099576;6.180356;250002
50080;49.099576;6.180356;260001
50080;49.095555;6.180705;260002
50080;49.095555;6.180705;270001
50080;49.092494;6.181268;270002
50080;49.092494;6.181268;280001
50080;49.091320;6.181540;280002
50080;49.091320;6.181540;290001
50080;49.085047;6.182645;290002
50080;49.085047;6.182645;300001
50080;49.078383;6.183834;300002
50080;49.078383;6.183834;310001
50080;49.074774;6.184282;310002
50080;49.074774;6.184282;320001
50080;49.073284;6.184477;320002
50080;49.073284;6.184477;330001
50080;49.071263;6.186714;330002
50080;49.071263;6.186714;340001
50080;49.070585;6.190306;340002
50080;49.070585;6.190306;350001
50080;49.072249;6.193072;350002
50081;49.072249;6.193072;10001
50081;49.074131;6.190759;10002
50081;49.074131;6.190759;20001
50081;49.075849;6.187141;20002
50081;49.075849;6.187141;30001
50081;49.075620;6.189540;30002
50081;49.075620;6.189540;40001
50081;49.076040;6.192849;40002
50081;49.076040;6.192849;50001
50081;49.075206;6.194991;50002
50081;49.075206;6.194991;60001
50081;49.077240;6.193779;60002
50081;49.077240;6.193779;70001
50081;49.078720;6.189810;70002
50081;49.078720;6.189810;80001
50081;49.080330;6.187050;80002
50081;49.080330;6.187050;90001
50081;49.082390;6.184219;90002
50081;49.082390;6.184219;100001
50081;49.085410;6.182650;100002
50081;49.085410;6.182650;110001
50081;49.090622;6.181629;110002
50081;49.090622;6.181629;120001
50081;49.092605;6.181247;120002
50081;49.092605;6.181247;130001
50081;49.095763;6.180679;130002
50081;49.095763;6.180679;140001
50081;49.099271;6.180423;140002
50081;49.099271;6.180423;150001
50081;49.102273;6.179863;150002
50081;49.102273;6.179863;160001
50081;49.104134;6.179665;160002
50081;49.104134;6.179665;170001
50081;49.106263;6.179429;170002
50081;49.106263;6.179429;180001
50081;49.108401;6.180385;180002
50081;49.108401;6.180385;190001
50081;49.110333;6.175233;190002
50081;49.110333;6.175233;200001
50081;49.110789;6.171108;200002
50081;49.110789;6.171108;210001
50081;49.115245;6.173645;210002
50081;49.115245;6.173645;220001
50081;49.121440;6.167969;220002
50081;49.121440;6.167969;230001
50081;49.124674;6.164548;230002
50081;49.124674;6.164548;240001
50081;49.125883;6.159390;240002
50081;49.125883;6.159390;250001
50081;49.121714;6.151256;250002
50081;49.121714;6.151256;260001
50081;49.120940;6.148440;260002
50081;49.120940;6.148440;270001
50081;49.119567;6.144533;270002
50081;49.119567;6.144533;280001
50081;49.116590;6.141350;280002
50081;49.116590;6.141350;290001
50081;49.113966;6.138610;290002
50081;49.113966;6.138610;300001
50081;49.112725;6.135222;300002
50081;49.112725;6.135222;310001
50081;49.110796;6.129704;310002
50081;49.110796;6.129704;320001
50081;49.109378;6.125309;320002
50081;49.109378;6.125309;330001
50081;49.108430;6.120870;330002
50081;49.108430;6.120870;340001
50081;49.107597;6.116957;340002
50081;49.107597;6.116957;350001
50081;49.106477;6.111286;350002
50081;49.106477;6.111286;360001
50081;49.107761;6.105710;360002
50081;49.107761;6.105710;370001
50081;49.109900;6.099858;370002
50081;49.109900;6.099858;380001
50081;49.111049;6.096904;380002
50081;49.111049;6.096904;390001
50081;49.110280;6.091201;390002
50082;49.110280;6.091201;10001
50082;49.110841;6.097291;10002
50082;49.110841;6.097291;20001
50082;49.109991;6.099552;20002
50082;49.109991;6.099552;30001
50082;49.108046;6.104965;30002
50082;49.108046;6.104965;40001
50082;49.106440;6.111200;40002
50082;49.106440;6.111200;50001
50082;49.107419;6.116081;50002
50082;49.107419;6.116081;60001
50082;49.108550;6.121820;60002
50082;49.108550;6.121820;70001
50082;49.109541;6.125934;70002
50082;49.109541;6.125934;80001
50082;49.111108;6.130608;80002
50082;49.111108;6.130608;90001
50082;49.112409;6.134323;90002
50082;49.112409;6.134323;100001
50082;49.114136;6.139048;100002
50082;49.114136;6.139048;110001
50082;49.116462;6.141333;110002
50082;49.116462;6.141333;120001
50082;49.119032;6.144237;120002
50082;49.119032;6.144237;130001
50082;49.120700;6.148530;130002
50082;49.120700;6.148530;140001
50082;49.121573;6.150804;140002
50082;49.121573;6.150804;150001
50082;49.126208;6.159407;150002
50082;49.126208;6.159407;160001
50082;49.123970;6.165111;160002
50082;49.123970;6.165111;170001
50082;49.121399;6.168131;170002
50082;49.121399;6.168131;180001
50082;49.115614;6.173439;180002
50082;49.115614;6.173439;190001
50082;49.110789;6.171108;190002
50082;49.110789;6.171108;200001
50082;49.110090;6.176000;200002
50082;49.110090;6.176000;210001
50082;49.108318;6.180437;210002
50082;49.108318;6.180437;220001
50082;49.106523;6.179279;220002
50082;49.106523;6.179279;230001
50082;49.104250;6.179548;230002
50082;49.104250;6.179548;240001
50082;49.102558;6.179825;240002
50082;49.102558;6.179825;250001
50082;49.099576;6.180356;250002
50082;49.099576;6.180356;260001
50082;49.095555;6.180705;260002
50082;49.095555;6.180705;270001
50082;49.092494;6.181268;270002
50082;49.092494;6.181268;280001
50082;49.091320;6.181540;280002
50082;49.091320;6.181540;290001
50082;49.085047;6.182645;290002
50082;49.085047;6.182645;300001
50082;49.078383;6.183834;300002
50082;49.078383;6.183834;310001
50082;49.074774;6.184282;310002
50082;49.074774;6.184282;320001
50082;49.073284;6.184477;320002
50082;49.073284;6.184477;330001
50082;49.071263;6.186714;330002
50082;49.071263;6.186714;340001
50082;49.070585;6.190306;340002
50082;49.070585;6.190306;350001
50082;49.072249;6.193072;350002
50084;49.071569;6.193588;10001
50084;49.070865;6.188770;10002
50084;49.070865;6.188770;20001
50084;49.071276;6.185710;20002
50084;49.071276;6.185710;30001
50084;49.073443;6.184514;30002
50084;49.073443;6.184514;40001
50084;49.076551;6.184011;40002
50084;49.076551;6.184011;50001
50084;49.079117;6.184032;50002
50084;49.079117;6.184032;60001
50084;49.085410;6.182650;60002
50084;49.085410;6.182650;70001
50084;49.090622;6.181629;70002
50084;49.090622;6.181629;80001
50084;49.092605;6.181247;80002
50084;49.092605;6.181247;90001
50084;49.095763;6.180679;90002
50084;49.095763;6.180679;100001
50084;49.099271;6.180423;100002
50084;49.099271;6.180423;110001
50084;49.102273;6.179863;110002
50084;49.102273;6.179863;120001
50084;49.104134;6.179665;120002
50084;49.104134;6.179665;130001
50084;49.106263;6.179429;130002
50084;49.106263;6.179429;140001
50084;49.108401;6.180385;140002
50084;49.108401;6.180385;150001
50084;49.110333;6.175233;150002
50084;49.110333;6.175233;160001
50084;49.110789;6.171108;160002
50084;49.110789;6.171108;170001
50084;49.115245;6.173645;170002
50084;49.115245;6.173645;180001
50084;49.121440;6.167969;180002
50084;49.121440;6.167969;190001
50084;49.124674;6.164548;190002
50084;49.124674;6.164548;200001
50084;49.125883;6.159390;200002
50084;49.125883;6.159390;210001
50084;49.121714;6.151256;210002
50084;49.121714;6.151256;220001
50084;49.120940;6.148440;220002
50084;49.120940;6.148440;230001
50084;49.119567;6.144533;230002
50084;49.119567;6.144533;240001
50084;49.116590;6.141350;240002
50084;49.116590;6.141350;250001
50084;49.113966;6.138610;250002
50084;49.113966;6.138610;260001
50084;49.112725;6.135222;260002
50084;49.112725;6.135222;270001
50084;49.110796;6.129704;270002
50084;49.110796;6.129704;280001
50084;49.109378;6.125309;280002
50084;49.109378;6.125309;290001
50084;49.108430;6.120870;290002
50084;49.108430;6.120870;300001
50084;49.107597;6.116957;300002
50084;49.107597;6.116957;310001
50084;49.106477;6.111286;310002
50084;49.106477;6.111286;320001
50084;49.107761;6.105710;320002
50084;49.107761;6.105710;330001
50084;49.109900;6.099858;330002
50084;49.109900;6.099858;340001
50084;49.111049;6.096904;340002
50084;49.111049;6.096904;350001
50084;49.110280;6.091201;350002
50085;49.110280;6.091201;10001
50085;49.110841;6.097291;10002
50085;49.110841;6.097291;20001
50085;49.109991;6.099552;20002
50085;49.109991;6.099552;30001
50085;49.108046;6.104965;30002
50085;49.108046;6.104965;40001
50085;49.106440;6.111200;40002
50085;49.106440;6.111200;50001
50085;49.107419;6.116081;50002
50085;49.107419;6.116081;60001
50085;49.108550;6.121820;60002
50085;49.108550;6.121820;70001
50085;49.109541;6.125934;70002
50085;49.109541;6.125934;80001
50085;49.111108;6.130608;80002
50085;49.111108;6.130608;90001
50085;49.112409;6.134323;90002
50085;49.112409;6.134323;100001
50085;49.114136;6.139048;100002
50085;49.114136;6.139048;110001
50085;49.116462;6.141333;110002
50085;49.116462;6.141333;120001
50085;49.119032;6.144237;120002
50085;49.119032;6.144237;130001
50085;49.120700;6.148530;130002
50085;49.120700;6.148530;140001
50085;49.121573;6.150804;140002
50085;49.121573;6.150804;150001
50085;49.126208;6.159407;150002
50085;49.126208;6.159407;160001
50085;49.123970;6.165111;160002
50085;49.123970;6.165111;170001
50085;49.121399;6.168131;170002
50085;49.121399;6.168131;180001
50085;49.115614;6.173439;180002
50085;49.115614;6.173439;190001
50085;49.110789;6.171108;190002
50085;49.110789;6.171108;200001
50085;49.110090;6.176000;200002
50085;49.110090;6.176000;210001
50085;49.108318;6.180437;210002
50085;49.108318;6.180437;220001
50085;49.106523;6.179279;220002
50085;49.106523;6.179279;230001
50085;49.104250;6.179548;230002
50085;49.104250;6.179548;240001
50085;49.102558;6.179825;240002
50085;49.102558;6.179825;250001
50085;49.099576;6.180356;250002
50085;49.099576;6.180356;260001
50085;49.095555;6.180705;260002
50085;49.095555;6.180705;270001
50085;49.092494;6.181268;270002
50085;49.092494;6.181268;280001
50085;49.091320;6.181540;280002
50085;49.091320;6.181540;290001
50085;49.085047;6.182645;290002
50085;49.085047;6.182645;300001
50085;49.081550;6.185229;300002
50085;49.081550;6.185229;310001
50085;49.080609;6.186506;310002
50085;49.080609;6.186506;320001
50085;49.078680;6.189760;320002
50085;49.078680;6.189760;330001
50085;49.077030;6.194050;330002
50085;49.077030;6.194050;340001
50085;49.075410;6.195379;340002
50085;49.075410;6.195379;350001
50085;49.076140;6.192630;350002
50085;49.076140;6.192630;360001
50085;49.077294;6.189373;360002
50085;49.077294;6.189373;370001
50085;49.075712;6.186836;370002
50085;49.075712;6.186836;380001
50085;49.074087;6.190827;380002
50085;49.074087;6.190827;390001
50085;49.071569;6.193588;390002
110021;49.129490;6.138200;10001
110021;49.128455;6.145880;10002
110021;49.128455;6.145880;20001
110021;49.128371;6.148195;20002
110021;49.128371;6.148195;30001
110021;49.127707;6.151972;30002
110021;49.127707;6.151972;40001
110021;49.126698;6.154243;40002
110021;49.126698;6.154243;50001
110021;49.125086;6.153174;50002
110021;49.125086;6.153174;60001
110021;49.123808;6.149309;60002
110021;49.123808;6.149309;70001
110021;49.122261;6.149006;70002
110021;49.122261;6.149006;80001
110021;49.120940;6.148440;80002
110021;49.120940;6.148440;90001
110021;49.115957;6.150888;90002
110021;49.115957;6.150888;100001
110021;49.114076;6.154931;100002
110021;49.114076;6.154931;110001
110021;49.112731;6.157751;110002
110021;49.112731;6.157751;120001
110021;49.111121;6.161525;120002
110021;49.111121;6.161525;130001
110021;49.108240;6.167981;130002
110021;49.108240;6.167981;140001
110021;49.109940;6.170550;140002
110021;49.109940;6.170550;150001
110021;49.114500;6.172990;150002
110021;49.114500;6.172990;160001
110021;49.112979;6.177394;160002
110021;49.112979;6.177394;170001
110021;49.110660;6.176990;170002
110021;49.110660;6.176990;180001
110021;49.114951;6.184847;180002
110021;49.114951;6.184847;190001
110021;49.120125;6.184069;190002
110021;49.120125;6.184069;200001
110021;49.122442;6.183439;200002
110021;49.122442;6.183439;210001
110021;49.122881;6.187075;210002
110021;49.122881;6.187075;220001
110021;49.126966;6.193015;220002
110021;49.126966;6.193015;230001
110021;49.129964;6.197548;230002
110021;49.129964;6.197548;240001
110021;49.134488;6.202701;240002
110021;49.134488;6.202701;250001
110021;49.137238;6.205973;250002
110021;49.137238;6.205973;260001
110021;49.134044;6.207506;260002
110021;49.134044;6.207506;270001
110021;49.131326;6.205180;270002
110021;49.131326;6.205180;280001
110021;49.132344;6.208729;280002
110021;49.132344;6.208729;290001
110021;49.129943;6.209638;290002
110021;49.129943;6.209638;300001
110021;49.132258;6.211787;300002
110021;49.132258;6.211787;310001
110021;49.132405;6.215813;310002
110021;49.132405;6.215813;320001
110021;49.134319;6.215283;320002
110021;49.134319;6.215283;330001
110021;49.135420;6.213610;330002
110021;49.135420;6.213610;340001
110021;49.137757;6.217148;340002
110021;49.137757;6.217148;350001
110021;49.140488;6.217544;350002
110023;49.140488;6.217544;10001
110023;49.137809;6.217147;10002
110023;49.137809;6.217147;20001
110023;49.135105;6.213814;20002
110023;49.135105;6.213814;30001
110023;49.134239;6.215401;30002
110023;49.134239;6.215401;40001
110023;49.132392;6.215935;40002
110023;49.132392;6.215935;50001
110023;49.131715;6.211300;50002
110023;49.131715;6.211300;60001
110023;49.130021;6.209006;60002
110023;49.130021;6.209006;70001
110023;49.131963;6.209181;70002
110023;49.131963;6.209181;80001
110023;49.131655;6.205405;80002
110023;49.131655;6.205405;90001
110023;49.134490;6.207790;90002
110023;49.134490;6.207790;100001
110023;49.137145;6.205757;100002
110023;49.137145;6.205757;110001
110023;49.134292;6.202512;110002
110023;49.134292;6.202512;120001
110023;49.129762;6.197286;120002
110023;49.129762;6.197286;130001
110023;49.126892;6.192310;130002
110023;49.126892;6.192310;140001
110023;49.122882;6.187083;140002
110023;49.122882;6.187083;150001
110023;49.122430;6.183338;150002
110023;49.122430;6.183338;160001
110023;49.119381;6.181936;160002
110023;49.119381;6.181936;170001
110023;49.117232;6.179856;170002
110023;49.117232;6.179856;180001
110023;49.114125;6.182420;180002
110023;49.114125;6.182420;190001
110023;49.111060;6.177060;190002
110023;49.111060;6.177060;200001
110023;49.113468;6.178366;200002
110023;49.113468;6.178366;210001
110023;49.115436;6.174237;210002
110023;49.115436;6.174237;220001
110023;49.110369;6.169100;220002
110023;49.110369;6.169100;230001
110023;49.109510;6.166875;230002
110023;49.109510;6.166875;240001
110023;49.111233;6.161236;240002
110023;49.111233;6.161236;250001
110023;49.112647;6.157929;250002
110023;49.112647;6.157929;260001
110023;49.114283;6.154505;260002
110023;49.114283;6.154505;270001
110023;49.115925;6.150958;270002
110023;49.115925;6.150958;280001
110023;49.120700;6.148530;280002
110023;49.120700;6.148530;290001
110023;49.122458;6.148739;290002
110023;49.122458;6.148739;300001
110023;49.124130;6.149947;300002
110023;49.124130;6.149947;310001
110023;49.124987;6.153064;310002
110023;49.124987;6.153064;320001
110023;49.126760;6.154310;320002
110023;49.126760;6.154310;330001
110023;49.127468;6.152503;330002
110023;49.127468;6.152503;340001
110023;49.128361;6.148446;340002
110023;49.128361;6.148446;350001
110023;49.128528;6.145790;350002
110023;49.128528;6.145790;360001
110023;49.129490;6.138200;360002
110024;49.129490;6.138200;10001
110024;49.128455;6.145880;10002
110024;49.128455;6.145880;20001
110024;49.128371;6.148195;20002
110024;49.128371;6.148195;30001
110024;49.127707;6.151972;30002
110024;49.127707;6.151972;40001
110024;49.126698;6.154243;40002
110024;49.126698;6.154243;50001
110024;49.125086;6.153174;50002
110024;49.125086;6.153174;60001
110024;49.123808;6.149309;60002
110024;49.123808;6.149309;70001
110024;49.122261;6.149006;70002
110024;49.122261;6.149006;80001
110024;49.120940;6.148440;80002
110024;49.120940;6.148440;90001
110024;49.115957;6.150888;90002
110024;49.115957;6.150888;100001
110024;49.114076;6.154931;100002
110024;49.114076;6.154931;110001
110024;49.112731;6.157751;110002
110024;49.112731;6.157751;120001
110024;49.111121;6.161525;120002
110024;49.111121;6.161525;130001
110024;49.108240;6.167981;130002
110024;49.108240;6.167981;140001
110024;49.109940;6.170550;140002
110024;49.109940;6.170550;150001
110024;49.114500;6.172990;150002
110024;49.114500;6.172990;160001
110024;49.112979;6.177394;160002
110024;49.112979;6.177394;170001
110024;49.110660;6.176990;170002
110024;49.110660;6.176990;180001
110024;49.114951;6.184847;180002
110024;49.114951;6.184847;190001
110024;49.120125;6.184069;190002
110024;49.120125;6.184069;200001
110024;49.122442;6.183439;200002
110024;49.122442;6.183439;210001
110024;49.122881;6.187075;210002
110024;49.122881;6.187075;220001
110024;49.126966;6.193015;220002
110024;49.126966;6.193015;230001
110024;49.129964;6.197548;230002
110024;49.129964;6.197548;240001
110024;49.134488;6.202701;240002
110024;49.134488;6.202701;250001
110024;49.137238;6.205973;250002
110024;49.137238;6.205973;260001
110024;49.134044;6.207506;260002
110024;49.134044;6.207506;270001
110024;49.131326;6.205180;270002
110024;49.131326;6.205180;280001
110024;49.132344;6.208729;280002
110024;49.132344;6.208729;290001
110024;49.129943;6.209638;290002
110024;49.129943;6.209638;300001
110024;49.132258;6.211787;300002
110024;49.132258;6.211787;310001
110024;49.132405;6.215813;310002
110024;49.132405;6.215813;320001
110024;49.134319;6.215283;320002
110024;49.134319;6.215283;330001
110024;49.135420;6.213610;330002
110024;49.135420;6.213610;340001
110024;49.137757;6.217148;340002
110024;49.137757;6.217148;350001
110024;49.140488;6.217544;350002
110025;49.114500;6.172990;10001
110025;49.112979;6.177394;10002
110025;49.112979;6.177394;20001
110025;49.110660;6.176990;20002
110025;49.110660;6.176990;30001
110025;49.114951;6.184847;30002
110025;49.114951;6.184847;40001
110025;49.120125;6.184069;40002
110025;49.120125;6.184069;50001
110025;49.122442;6.183439;50002
110025;49.122442;6.183439;60001
110025;49.122881;6.187075;60002
110025;49.122881;6.187075;70001
110025;49.126966;6.193015;70002
110025;49.126966;6.193015;80001
110025;49.129964;6.197548;80002
110025;49.129964;6.197548;90001
110025;49.134488;6.202701;90002
110025;49.134488;6.202701;100001
110025;49.137238;6.205973;100002
110025;49.137238;6.205973;110001
110025;49.134044;6.207506;110002
110025;49.134044;6.207506;120001
110025;49.131326;6.205180;120002
110025;49.131326;6.205180;130001
110025;49.132344;6.208729;130002
110025;49.132344;6.208729;140001
110025;49.129943;6.209638;140002
110025;49.129943;6.209638;150001
110025;49.132258;6.211787;150002
110025;49.132258;6.211787;160001
110025;49.132405;6.215813;160002
110025;49.132405;6.215813;170001
110025;49.134319;6.215283;170002
110025;49.134319;6.215283;180001
110025;49.135420;6.213610;180002
110025;49.135420;6.213610;190001
110025;49.137757;6.217148;190002
110025;49.137757;6.217148;200001
110025;49.140488;6.217544;200002
110026;49.140488;6.217544;10001
110026;49.137809;6.217147;10002
110026;49.137809;6.217147;20001
110026;49.135105;6.213814;20002
110026;49.135105;6.213814;30001
110026;49.134239;6.215401;30002
110026;49.134239;6.215401;40001
110026;49.132392;6.215935;40002
110026;49.132392;6.215935;50001
110026;49.131715;6.211300;50002
110026;49.131715;6.211300;60001
110026;49.130021;6.209006;60002
110026;49.130021;6.209006;70001
110026;49.131963;6.209181;70002
110026;49.131963;6.209181;80001
110026;49.131655;6.205405;80002
110026;49.131655;6.205405;90001
110026;49.134490;6.207790;90002
110026;49.134490;6.207790;100001
110026;49.137145;6.205757;100002
110026;49.137145;6.205757;110001
110026;49.134292;6.202512;110002
110026;49.134292;6.202512;120001
110026;49.129762;6.197286;120002
110026;49.129762;6.197286;130001
110026;49.126892;6.192310;130002
110026;49.126892;6.192310;140001
110026;49.122882;6.187083;140002
110026;49.122882;6.187083;150001
110026;49.122430;6.183338;150002
110026;49.122430;6.183338;160001
110026;49.119381;6.181936;160002
110026;49.119381;6.181936;170001
110026;49.117232;6.179856;170002
110026;49.117232;6.179856;180001
110026;49.114125;6.182420;180002
110026;49.114125;6.182420;190001
110026;49.111060;6.177060;190002
110026;49.111060;6.177060;200001
110026;49.113468;6.178366;200002
110026;49.113468;6.178366;210001
110026;49.115436;6.174237;210002
120018;49.114485;6.172077;10001
120018;49.110660;6.176990;10002
120018;49.110660;6.176990;20001
120018;49.111432;6.186076;20002
120018;49.111432;6.186076;30001
120018;49.109431;6.189069;30002
120018;49.109431;6.189069;40001
120018;49.106303;6.191888;40002
120018;49.106303;6.191888;50001
120018;49.105037;6.194409;50002
120018;49.105037;6.194409;60001
120018;49.105726;6.196618;60002
120018;49.105726;6.196618;70001
120018;49.104620;6.199807;70002
120018;49.104620;6.199807;80001
120018;49.103385;6.202415;80002
120018;49.103385;6.202415;90001
120018;49.101696;6.199568;90002
120018;49.101696;6.199568;100001
120018;49.101521;6.194532;100002
120018;49.101521;6.194532;110001
120018;49.100964;6.191641;110002
120018;49.100964;6.191641;120001
120018;49.099591;6.188689;120002
120018;49.099591;6.188689;130001
120018;49.097811;6.189652;130002
120018;49.097811;6.189652;140001
120018;49.098026;6.194235;140002
120018;49.098026;6.194235;150001
120018;49.097190;6.200550;150002
120018;49.097190;6.200550;160001
120018;49.098707;6.203577;160002
120018;49.098707;6.203577;170001
120018;49.100258;6.206111;170002
120018;49.100258;6.206111;180001
120018;49.101458;6.208595;180002
120018;49.101458;6.208595;190001
120018;49.104259;6.215028;190002
120018;49.104259;6.215028;200001
120018;49.100592;6.217981;200002
120018;49.100592;6.217981;210001
120018;49.100578;6.222063;210002
120018;49.100578;6.222063;220001
120018;49.107078;6.222231;220002
120018;49.107078;6.222231;230001
120018;49.107319;6.228185;230002
120018;49.107319;6.228185;240001
